"title","imdb_id","genres","overview","poster_path"
"Young Guns II","100994","[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]","Only three of the original five ""young guns"" -- Billy the Kid (Emilio Estevez), Jose Chavez y Chavez (Lou Diamond Phillips), and Doc Scurlock (Kiefer Sutherland) -- return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett","/wlHmBfL43UvVILBmBsYvtizmueM.jpg"
"Slumdog Millionaire","1010048","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.","/9zknVczWOLhTKnT9nbX2IOCHtZn.jpg"
"Once a Thief","101020","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","John Woo directs this action-packed comedy that stars Chow Yun-Fat, Leslie Cheung and Cherie Chung as a trio of art thieves who grew up together as orphans under the tutelage of a cruel crime boss named Chow (Kenneth Tsang). Although Red Bean (Chung) wants the trio to leave their life of crime behind, a million-dollar opportunity -- stealing a priceless French painting -- proves too alluring for the men ... but the heist ends in disaster.","/8dzIJVQxqJ7Yc2yQeTMhuuPKara.jpg"
"Tie Me Up! Tie Me Down!","101026","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.","/t8oYWntv459ZWnQhEOc9oQKW6pA.jpg"
"The Poughkeepsie Tapes","1010271","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.","/uxRyi0EqWx6KGhu6HUXJBPPOx7H.jpg"
"35 Up","101254","[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]","Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.","/pQesAe0yl5SIV7YHWXI8RKRICUh.jpg"
"The Addams Family","101272","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","Uncle Fester has been missing for 25 years. An evil doctor finds out and introduces a fake Fester in an attempt to get the Adams Family's money. The youngest daughter has some doubts about the new uncle Fester, but the fake uncle adapts very well to the strange family. Can the doctor carry out her evil plans and take over the Adams Family's fortune?","/ajiQj0jbacMAmPxDU3fP9TeIfTi.jpg"
"All I Want For Christmas","101301","[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Two New York City children who launch a hilarious scheme to get what they most want this holiday season.","/pk5FSKmykwoZ0GdU26CbLq05r5S.jpg"
"The Lover","101316","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.","/iey1UA4hav2cn60qGi1zgKxpPBl.jpg"
"Les Amants du Pont-Neuf","101318","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol and sedatives and Michele, a painter driven to a life on the streets because of a failed relationship and an affliction which is slowly turning her blind.","/xz00yDmTtGr3Uy3PEiopenQH2Zh.jpg"
"An American Tail: Fievel Goes West","101329","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.","/gmqgrnENRE2xO1wtK9kBJZrWLYb.jpg"
"Idiots and Angels","1013607","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","Angel, a selfish rotter is hanging around in a local bar, groping the wife of the barman and dealing with weapons. One morning he wakes up finding a pair of wings growing at his back. These wings do good deeds against his nature. But suddenly he finds himself fighting those who want these wings for their own dark plans.","/vRGyhqFJ3erYetbTxtK1KjVLZwi.jpg"
"Knight and Day","1013743","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.","/aHEpzwXvMtIEMBE13tWXS5oHZ7d.jpg"
"Fast & Furious","1013752","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.","/ft8IqAGFs3V7i87z0t0EVRUjK1p.jpg"
"Milk","1013753","[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm.","/sFYmJJSVXqfqPI79tx4UG4IR5Jb.jpg"
"Dylan Dog: Dead of Night","1013860","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.","/jFedqY0YQnKAbmFq4HUeKat1gYL.jpg"
"Backdraft","101393","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.","/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg"
"Barton Fink","101410","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.","/e0YvBTPwIL6Jb29glF3LE9n8GH2.jpg"
"Beastmaster 2: Through the Portal of Time","101412","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin","/AkvSKhzkWOOQGxe7I3LOaASiD3x.jpg"
"Beauty and the Beast","101414","[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.","/b9QJr2oblOu1grgOMUZF1xkUJdh.jpg"
"Bill & Ted's Bogus Journey","101452","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.","/svSPrV7o3pSwuuJcDrDLH1wNF8a.jpg"
"Billy Bathgate","101453","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.","/wMIXsvxco8ob3b6RE9otuui3jQO.jpg"
"Until the End of the World","101458","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","Until The End of the World is an odyssey for the modern age. As with Homer's Odyssey, the purpose of the journey is to restore sight -- a spiritual reconciliation between an obsessed father and a deserted son. Dr. Farber, in trying to find a cure for his wife's blindness, has created a device that allows the user to send images directly to the brain, enabling the blind to see.","/flNXkrzUjWRdMXC64kMeC0Fxsl9.jpg"
"Black Robe","101465","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","In the 17th century a Jesuit priest and a young companion are escorted through the wilderness of Quebec by Algonquin Indians to find a distant mission in the dead of winter. The Jesuit experiences a spiritual journey while his young companion falls in love with the Algonquin chief's beautiful daughter underneath the imposing and magnificent mountains. Dread and death follows them upriver.","/xBjI4vxmtlFeM9Sq7SUNTMKJvhy.jpg"
"Home","1014762","[{'id': 99, 'name': 'Documentary'}]","With aerial footage from 54 countries, Home is a depiction of how the Earth's problems are all interlinked.","/e56ousD9hf0wY14sDI737jCtkYz.jpg"
"Beverly Hills Chihuahua","1014775","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.","/AobUflZnhTBpXGDUobxwBd9fnon.jpg"
"Body Parts","101492","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.","/3agESGnlIs3LB8OPa2mMvpJ3DNc.jpg"
"Boyz n the Hood","101507","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.","/9qQdpidN33pTEaxAP5gaTmCPGFq.jpg"
"Bugsy","101516","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.","/5G74G5xwovCa6V3FoLxQHkrNViR.jpg"
"Burn Up!","101522","[{'id': 16, 'name': 'Animation'}]","A group of young police officers infiltrate a sleazy night club in an attempt to apprehend a man named McCoy, who is involved in kidnapping and white slavery. The plot twists when one of the officers is kidnapped!","/cXQBn0YtMRVelHsWq35sNuJhvb2.jpg"
"The Butcher's Wife","101523","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams.","/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg"
"Cape Fear","101540","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.","/4KvrvcqckdupXXO2YnANtyG7QLK.jpg"
